PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
01N1179,4.93,0.1,0.09,67.42,1.12,0.02,13.02,0.54,0.92,0.73,1.92,0.31,0.01,0,11.22,0.14,0,1.28,0.1,0.15,0.18,0.2,-0.616186139,1178.16,10.99,,,-2.302585093,76.14591254,0.277592984,0.382003123,0.516390721,-0.313131239
01N1183,5.13,0.08,0.08,65.22,0.9,0.01,13.85,0.59,1.08,0.82,2.24,0.32,0.01,0,10.86,0.11,0,1.36,0.11,0.17,0.2,0.24,-0.527632742,1222.34,11.25,,,-2.207274913,247.2267689,-0.040431823,-0.010635681,0.484282303,-0.456141581
01N1187,13.96,0.2,0.3,46.87,2.73,0.03,18.71,0.51,0.71,0.67,1.12,0.87,0.03,0.01,7.8,0.34,0,1.83,0.09,0.11,0.17,0.12,-0.673344553,1193.97,10.95,,,-2.407945609,-790.2451495,4.120294665,-0.436698643,0.436951364,-0.091427543
01N1190,15.73,0.24,0.36,41.31,2.9,0.03,19.22,0.37,0.47,0.49,0.85,0.98,0.03,0.01,6.88,0.36,0,1.88,0.07,0.08,0.12,0.09,-0.994252273,1254.3,11.21,,,-2.659260037,-912.8842977,4.824575851,-0.205588946,0.302343234,-0.039048921
01N1196,4.7,0.1,0.13,66.95,1.06,0.02,11.63,0.38,0.61,0.6,1.87,0.29,0.01,0,11.14,0.13,0,1.14,0.07,0.1,0.15,0.2,-0.967584026,1175.89,11.285,,,-2.659260037,67.09325483,0.239072954,0.686969612,0.415328148,-0.28740176
01N1197,5.86,0.02,0.09,59.22,0.8,0.01,16.89,0.19,0.17,0.47,1.31,0.37,0,0,9.86,0.1,0,1.66,0.03,0.03,0.12,0.14,-1.660731207,1175.89,11.285,,,-3.506557897,-27.22930779,1.076204429,1.185045285,-0.245836528,-1.092221886
01N1200,5.28,0.07,0.14,65.22,1.09,0.02,13.36,0.36,0.54,0.55,1.43,0.33,0.01,0.01,10.85,0.14,0,1.31,0.06,0.09,0.14,0.15,-1.021651248,1159.04,11.42,,,-2.813410717,1.728534296,0.866902552,0.32638714,0.053820286,-0.636529593
01N1203,13.73,0.38,0.33,45.53,2.43,0.03,19.24,0.55,0.59,0.64,0.87,0.86,0.05,0.01,7.58,0.3,0,1.89,0.1,0.1,0.16,0.09,-0.597837001,1308.11,10.73,,,-2.302585093,-550.1387099,4.241377149,-0.91683414,-0.014511699,-0.76431648
01P0087,3.1,0.05,0.17,55.81,0.46,0.02,10.46,6.47,1.07,1.74,2.32,0.19,0.01,0.01,9.29,0.06,0,1.03,1.15,0.17,0.43,0.25,1.867176109,443.99,11.26,,,0.139761942,-165.7727806,-0.831383622,-0.721487846,-0.909034184,0.028092745
01P0163,2.92,0.05,0.18,59.81,0.44,0.02,10.8,8.81,1.24,1.55,2.38,0.18,0.01,0.01,9.96,0.06,0,1.06,1.57,0.2,0.38,0.25,2.17588744,468.34,8.62,,,0.451075619,-25.49471515,-1.06859914,-0.860273496,-1.147423423,-0.179193768
01P0165,3.05,0.04,0.13,63.18,0.41,0.01,9.11,5.36,0.92,1.42,1.86,0.19,0.01,0,10.52,0.05,0,0.89,0.96,0.15,0.35,0.2,1.678963975,385.03,8.945,,,-0.040821995,-335.4479701,-0.893355329,0.303376066,-0.589005439,0.065486466
02N0081,7.66,0.08,0.08,51.13,0.79,0.01,13.76,3,2.17,3.16,3.99,0.48,0.01,0,8.51,0.1,0,1.35,0.53,0.35,0.78,0.42,1.098612289,3349.24,9.67,,,-0.634878272,2590.828519,-0.981865017,-2.076989446,0.935229707,1.208941424
02N0098,5.64,0.15,0.37,46.08,0.71,0.01,14.73,10.87,2.32,2.43,2.08,0.35,0.02,0.01,7.67,0.09,0,1.44,1.94,0.37,0.6,0.22,2.386006701,170.85,10.22,,,0.662687973,-383.8573956,-0.379641548,-2.212063256,-1.429267558,0.210351163
02N0099,6.4,0.14,0.29,46.57,0.83,0.02,14.41,3.88,2.72,1.6,1.64,0.4,0.02,0.01,7.75,0.1,0,1.41,0.69,0.44,0.4,0.17,1.355835154,173.64,10.465,,,-0.371063681,-634.3377565,0.050647837,-2.113667597,-0.297615767,0.321649468
02N0101,6.49,0.14,0.23,53.59,0.92,0.02,15.16,3.79,2.84,1.88,1.91,0.41,0.02,0.01,8.92,0.11,0,1.49,0.68,0.46,0.47,0.2,1.332366019,254.22,10.435,,,-0.385662481,-524.0439361,-0.145051533,-2.339116175,0.054964434,0.279452452
02N0102,6.99,0.26,0.17,57.46,1.21,0.02,17.21,3.31,3.78,1.26,1.86,0.44,0.04,0.01,9.56,0.15,0,1.69,0.59,0.61,0.31,0.2,1.196948189,267.3,9.085,,,-0.527632742,-455.0845893,0.021049339,-3.556960216,0.47557333,-0.215818336
02N0103,9.09,0.27,0.51,59.62,1.35,0.02,16.86,4.13,3.59,1.61,1.81,0.57,0.04,0.02,9.92,0.17,0,1.65,0.74,0.58,0.4,0.19,1.418277407,262.33,9.22,,,-0.301105093,-550.9985104,0.503050861,-3.920486296,0.370029638,-0.062448333
02N0107,5.12,0.1,0.13,59.33,0.66,0.01,13.26,3.34,2.95,1.67,1.89,0.32,0.01,0,9.87,0.08,0,1.3,0.6,0.48,0.41,0.2,1.205970807,243.18,10.34,,,-0.510825624,-476.279533,-0.9505653,-1.461453288,0.395591721,0.55468487
02N0108,7.26,0.13,0.52,49.04,1.15,0.02,16.41,8.48,2.94,2.59,1.98,0.45,0.02,0.02,8.16,0.14,0,1.61,1.51,0.47,0.64,0.21,2.13771045,209.96,11.225,,,0.412109651,-484.3516681,0.12425937,-3.165604731,-0.746974165,0.386173657
02N0109,9.29,0.22,0.47,50.01,1.36,0.03,14.51,3.03,1.99,1.68,1.09,0.58,0.03,0.02,8.32,0.17,0,1.42,0.54,0.32,0.42,0.12,1.10856262,301,9.46,,,-0.616186139,-863.6811497,1.537414962,-2.053355849,-0.277974189,0.183836333
02N0145,4.48,0.14,0.09,66.56,0.69,0.02,11.21,0.73,1.44,1.05,1.93,0.28,0.02,0,11.08,0.09,0,1.1,0.13,0.23,0.26,0.21,-0.314710745,1118.9,13.12,,,-2.040220829,228.2923374,-0.397429358,-0.336744637,0.479076989,-0.134505091
02N0146,4.7,0.1,0.09,76.1,0.73,0.02,11.71,0.64,1.18,0.9,1.84,0.29,0.01,0,12.67,0.09,0,1.15,0.11,0.19,0.22,0.2,-0.446287103,1118.87,13.12,,,-2.207274913,192.2155176,-0.453779131,0.242182634,0.662901917,-0.347127775
02N0148,4.28,0.07,0.07,71.34,0.67,0.02,11.37,0.52,1.06,0.79,1.48,0.27,0.01,0,11.87,0.08,0,1.12,0.09,0.17,0.2,0.16,-0.653926467,1119.42,13.115,,,-2.407945609,156.6014914,-0.242118846,0.492361821,0.351302756,-0.34924284
02N0149,4.05,0.1,0.07,75.22,0.71,0.02,11.43,0.57,1.28,0.84,1.78,0.25,0.01,0,12.52,0.09,0,1.12,0.1,0.21,0.21,0.19,-0.562118918,1119.16,13.12,,,-2.302585093,213.2182855,-0.539016367,0.216354608,0.634128439,-0.288214682
02N0333,3.47,0.13,0.15,78.69,0.57,0.02,10.54,1.41,1.34,1.3,2.37,0.22,0.02,0.01,13.1,0.07,0,1.03,0.25,0.22,0.32,0.25,0.343589704,1669.03,20.08,,,-1.386294361,1004.268252,-1.01701775,-0.929875634,0.526957616,-0.450094028
02N0334,6.21,0.08,0.22,64.29,0.72,0.02,16.38,1.3,0.47,1.99,2.56,0.39,0.01,0.01,10.7,0.09,0,1.61,0.23,0.08,0.49,0.27,0.262364264,1666.27,19.945,,,-1.46967597,732.3483071,0.291263784,-0.567718461,0.073451554,-0.744380508
02N0598,3.45,0.05,0.09,75.29,0.56,0.02,8.93,1.15,1.25,0.72,2.16,0.22,0.01,0,12.53,0.07,0,0.88,0.21,0.2,0.18,0.23,0.139761942,452.54,10.16,,,-1.560647748,-342.9243337,-1.054128734,0.182829172,0.613831694,-0.09141319
02N0599,3.72,0.1,0.11,75.44,0.6,0.02,11.35,1.26,1.3,1.04,2.49,0.23,0.01,0,12.56,0.07,0,1.11,0.23,0.21,0.26,0.26,0.231111721,427.77,10.045,,,-1.46967597,-322.8683432,-1.061904583,-0.150548328,0.658302887,-0.312350934
02N0600,2.54,0.03,0.09,68.84,0.4,0.01,7.64,9.69,1.18,0.74,1.9,0.16,0,0,11.46,0.05,0,0.75,1.73,0.19,0.18,0.2,2.271094426,427.77,10.045,,,0.548121409,-118.7327326,-1.481000156,0.51838632,-1.004243277,0.050055574
02N0601,3.89,0.06,0.12,75.74,0.61,0.02,11.07,2.06,1.29,1.23,2.46,0.24,0.01,0,12.61,0.08,0,1.09,0.37,0.21,0.3,0.26,0.722705983,428.25,10.05,,,-0.994252273,-336.4134986,-1.029524508,-0.150208225,0.608995373,-0.183649738
02N0602,3.91,0.06,0.11,73.91,0.62,0.02,10.26,0.84,1.17,0.8,2.34,0.24,0.01,0,12.3,0.08,0,1.01,0.15,0.19,0.2,0.25,-0.174353387,427.16,10.045,,,-1.897119985,-396.480343,-0.891797967,0.069314943,0.683135105,-0.197781547
02N0603,3.1,0.04,0.1,77.26,0.48,0.01,8.96,1.8,1.09,0.94,2.38,0.19,0.01,0,12.86,0.06,0,0.88,0.32,0.18,0.23,0.25,0.587786665,391.81,10.2,,,-1.139434283,-332.4881459,-1.275840779,0.165954466,0.537051626,-0.170210346
02N0604,4.36,0.07,0.19,61.83,0.57,0.01,12.48,6.85,0.69,1.84,2.88,0.27,0.01,0.01,10.29,0.07,0,1.22,1.22,0.11,0.46,0.31,1.924248652,387.37,10.15,,,0.198850859,-228.1121962,-0.727813974,-0.783286808,-0.719531844,-0.36484018
02N0605,2.34,0.03,0.1,65.38,0.44,0.02,6.8,9.9,0.97,0.8,1.77,0.15,0,0,10.88,0.06,0,0.67,1.77,0.16,0.2,0.19,2.292534757,396.51,9.98,,,0.570979547,-211.5004794,-1.303297578,0.725716808,-1.153575083,0.244982684
02N0606,3.36,0.05,0.13,71.74,0.54,0.02,9.89,5.5,1.1,1.12,2.22,0.21,0.01,0,11.94,0.07,0,0.97,0.98,0.18,0.28,0.24,1.704748092,391.81,10.2,,,-0.020202707,-285.482187,-1.097610184,0.058287201,-0.170649897,-0.165507772
02N0607,3.26,0.05,0.12,73.57,0.55,0.02,9.58,2.79,1.11,0.96,2.27,0.2,0.01,0,12.24,0.07,0,0.94,0.5,0.18,0.24,0.24,1.026041596,397.1,9.96,,,-0.693147181,-346.7312954,-1.072318066,0.145234911,0.284157487,-0.157589461
02N0608,4.74,0.08,0.17,54.59,0.56,0.01,12.62,11.17,0.71,2.43,2.66,0.3,0.01,0.01,9.09,0.07,0,1.24,1.99,0.12,0.6,0.28,2.413231613,411.24,9.835,,,0.688134639,-158.0105822,-0.57793969,-0.883662704,-1.580519569,-0.096305142
02N0609,4.68,0.09,0.17,52.71,0.55,0.01,12.51,11.31,0.72,2.37,2.78,0.29,0.01,0.01,8.77,0.07,0,1.23,2.02,0.12,0.59,0.29,2.42568729,411.4,9.84,,,0.703097511,-140.2668612,-0.615757437,-0.935985586,-1.63369224,-0.073583865
02N0610,4.57,0.08,0.15,46.38,0.53,0.01,12.14,13.98,0.95,2.53,2.37,0.29,0.01,0.01,7.72,0.07,0,1.19,2.49,0.15,0.63,0.25,2.637627737,411.89,9.835,,,0.91228271,-113.1474087,-0.519823493,-0.978340525,-2.232291373,0.169155351
02N0635,24.15,0.25,0.48,20.55,4.43,0.03,22.32,0.13,0.07,1.75,0.18,1.51,0.03,0.02,3.42,0.56,0,2.19,0.02,0.01,0.43,0.02,-2.040220829,1863.84,19.58,,,-3.912023005,-1326.011457,8.295713392,-0.346533129,0.494017534,1.400895939
02N1014,4.89,0.08,0.13,60.33,0.62,0.01,14.34,0.33,0.32,0.8,2.35,0.31,0.01,0,10.04,0.08,0,1.41,0.06,0.05,0.2,0.25,-1.108662625,1488.5,9.415,,,-2.813410717,514.6763483,0.170967019,0.399435908,0.048247193,-0.842235913
02N1015,6.25,0.12,0.14,57.42,1.08,0.01,13.63,1.52,0.26,0.97,1.85,0.39,0.02,0.01,9.56,0.14,0,1.34,0.27,0.04,0.24,0.2,0.418710335,1361.23,14.19,,,-1.30933332,221.354918,1.09785313,-0.093933739,-0.268427314,-0.644811215
02N1016,4.05,0.04,0.06,71.81,0.79,0.03,11.44,0.06,1.39,0.6,2.59,0.25,0.01,0,11.95,0.1,0,1.12,0.01,0.22,0.15,0.27,-2.813410717,1508.65,12.105,,,-4.605170186,657.6119022,-0.769654878,-0.177176374,0.901357238,-0.241749979
02N1017,6.28,0.09,0.12,67.89,0.93,0.02,11.96,0.14,0.69,0.96,2.18,0.39,0.01,0,11.3,0.12,0,1.17,0.02,0.11,0.24,0.23,-1.966112856,2362.81,7.04,,,-3.912023005,1245.020327,0.203433957,0.427874427,0.655865237,-0.135466226
02N1018,7.83,0.05,0.08,58.85,0.85,0.01,17.56,0.03,0.04,0.61,1.58,0.49,0.01,0,9.79,0.11,0,1.72,0.01,0.01,0.15,0.17,-3.506557897,1452.71,12.855,,,-4.605170186,195.0681116,1.422938061,0.804043903,-0.122825865,-1.209261671
02N1021,4.47,0.06,0.04,68.34,0.83,0.02,12.05,0.18,0.46,0.93,2.29,0.28,0.01,0,11.38,0.1,0,1.18,0.03,0.07,0.23,0.24,-1.714798428,1535.45,11.88,,,-3.506557897,526.0376013,-0.072573527,0.566141205,0.430553832,-0.445534398
02N1022,3.39,0.03,0.05,68.85,0.65,0.02,9.08,0.06,2.11,0.71,1.48,0.21,0,0,11.46,0.08,0,0.89,0.01,0.34,0.18,0.16,-2.813410717,2388.54,6.455,,,-4.605170186,1511.253961,-0.994756072,0.105018375,0.791803561,0.548263216
02N1023,6.04,0.08,0.05,60.33,0.88,0.02,13.35,0.07,0.59,0.96,2.32,0.38,0.01,0,10.04,0.11,0,1.31,0.01,0.1,0.24,0.25,-2.659260037,2190.1,7.745,,,-4.605170186,1107.448925,0.299177984,0.237690279,0.415278581,-0.302751083
02N1024,5.47,0.03,0.06,64.06,0.87,0.02,12.38,0.06,2.17,0.84,2.48,0.34,0,0,10.66,0.11,0,1.21,0.01,0.35,0.21,0.26,-2.813410717,2301.37,6.585,,,-4.605170186,1393.808236,-0.729615087,-0.595496566,1.101686159,0.428875057
02N1027,4.94,0.28,0.03,68.83,0.75,0.02,12.3,0.12,0.38,0.89,2.94,0.31,0.04,0,11.46,0.09,0,1.21,0.02,0.06,0.22,0.31,-2.120263536,1514.19,11.71,,,-3.912023005,667.3630592,-0.095497975,-0.580608806,0.434586315,-1.105264718
02N1043,4.59,0.18,0.4,61.86,0.77,0.02,13.35,1.63,2.03,0.97,1.82,0.29,0.03,0.01,10.3,0.1,0,1.31,0.29,0.33,0.24,0.19,0.488580015,912.58,6.3,,,-1.237874356,145.435884,-0.1265089,-1.678586534,0.106260286,-0.508580083
02N1044,4.69,0.16,0.24,63.92,0.82,0.03,14.3,1.72,2.42,0.96,1.88,0.29,0.02,0.01,10.64,0.1,0,1.4,0.31,0.39,0.24,0.2,0.542324291,929.11,6.14,,,-1.171182982,200.6655578,-0.406431751,-1.755455285,0.318306399,-0.384889138
02N1045,4.58,0.26,0.45,59.57,0.78,0.02,13.08,1.61,2.19,0.87,1.85,0.29,0.04,0.02,9.91,0.1,0,1.28,0.29,0.35,0.22,0.2,0.476234179,843.21,6.33,,,-1.237874356,176.4896808,-0.025488371,-2.63900225,-0.102566406,-0.727894457
02N1046,5.24,0.06,0.3,62.87,0.84,0.03,15.7,1.51,2.36,0.98,1.89,0.33,0.01,0.01,10.47,0.1,0,1.54,0.27,0.38,0.24,0.2,0.412109651,1045.23,5.7,,,-1.30933332,261.0502715,-0.268881662,-1.51410658,0.349192656,-0.396973708
02N1047,4.97,0.14,0.4,59.98,0.82,0.03,14.96,1.69,2.35,0.94,1.75,0.31,0.02,0.01,9.98,0.1,0,1.47,0.3,0.38,0.23,0.19,0.524728529,1187.81,6.05,,,-1.203972804,424.5362445,-0.169950852,-1.731763197,0.166186081,-0.449922361
02N1050,4.25,0.19,0.29,65.82,0.71,0.02,13.92,1.5,2.05,0.97,2.71,0.27,0.03,0.01,10.96,0.09,0,1.37,0.27,0.33,0.24,0.29,0.405465108,946.77,5.86,,,-1.30933332,343.3226886,-0.710601292,-2.141930245,0.440379646,-0.730724924
02N1053,4.27,0.22,0.41,62.2,0.72,0.02,10.8,1.63,2.08,0.8,1.73,0.27,0.03,0.01,10.35,0.09,0,1.06,0.29,0.34,0.2,0.18,0.488580015,874.73,6.73,,,-1.237874356,126.9122155,-0.377619482,-1.545021628,0.129083103,-0.208754335
02N1112,2.18,0.04,0.08,82.21,0.71,0.02,8.13,0.11,0.67,0.32,1.19,0.14,0.01,0,13.68,0.09,0,0.8,0.02,0.11,0.08,0.13,-2.207274913,1280.37,10.97,,,-3.912023005,311.4920855,-0.519921313,1.259154726,0.481733575,-0.399811678
02N1113,3.63,0.07,0.12,78.47,0.73,0.02,10.76,0.14,0.59,0.55,2.5,0.23,0.01,0,13.06,0.09,0,1.06,0.03,0.09,0.14,0.27,-1.966112856,1170.52,10.34,,,-3.506557897,293.8770209,-0.68652818,0.507505373,0.749772136,-0.620803978
02N1114,5.34,0.06,0.14,71.81,1.03,0.03,12.49,0.05,0.31,0.53,2.72,0.33,0.01,0,11.95,0.13,0,1.23,0.01,0.05,0.13,0.29,-2.995732274,1192.93,10.625,,,-4.605170186,142.4993607,0.027872963,0.506882347,0.747582597,-0.615099761
02N1115,3.54,0.04,0.09,76.6,0.94,0.03,9.5,0.07,0.62,0.49,1.53,0.22,0.01,0,12.75,0.12,0,0.93,0.01,0.1,0.12,0.16,-2.659260037,1170.62,10.34,,,-4.605170186,90.31316556,-0.09004175,1.072266178,0.563483557,-0.262738372
02N1116,2.01,0.01,0.06,80.97,0.61,0.02,7.47,0.04,0.56,0.3,1.09,0.13,0,0,13.48,0.08,0,0.73,0.01,0.09,0.07,0.12,-3.218875825,1170.62,10.34,,,-4.605170186,173.8933341,-0.608951245,1.697362571,0.424906903,-0.191363846
02N1117,4.53,0.15,0.18,66.97,0.87,0.02,10.86,0.31,0.58,0.62,2.19,0.28,0.02,0.01,11.15,0.11,0,1.07,0.06,0.09,0.15,0.23,-1.171182982,1048.27,10.99,,,-2.813410717,99.11308566,0.111846817,-0.219474987,0.209772548,-0.610292305
02N1118,4.44,0.03,0.11,64,0.96,0.02,12,0.05,0.44,0.68,2.45,0.28,0,0,10.65,0.12,0,1.18,0.01,0.07,0.17,0.26,-2.995732274,1284.72,10.72,,,-4.605170186,212.1593418,-0.023297889,0.776252296,0.512212689,-0.188644951
02N1119,4.01,0.02,0.1,66.82,0.98,0.02,12.54,0.04,0.18,0.53,2.22,0.25,0,0,11.12,0.12,0,1.23,0.01,0.03,0.13,0.24,-3.218875825,1325.11,9.365,,,-4.605170186,240.9275565,0.101857429,1.072982802,0.38689599,-0.500551596
02N1120,4.15,0.31,0.2,64.29,0.94,0.03,13.01,0.4,0.47,0.77,2.39,0.26,0.04,0.01,10.7,0.12,0,1.28,0.07,0.08,0.19,0.25,-0.916290732,1243.45,10.435,,,-2.659260037,356.3985213,0.432168403,-0.951399809,0.009952306,-1.201545979
02N1121,3.74,0.02,0.06,69.42,0.97,0.02,11.83,0.05,0.64,0.75,2.54,0.23,0,0,11.55,0.12,0,1.16,0.01,0.1,0.19,0.27,-2.995732274,1243.45,10.435,,,-4.605170186,242.6279436,-0.36591612,0.649179361,0.709360655,-0.196634695
02N1122,4.56,0.09,0.11,66.22,0.92,0.02,11.66,0.09,0.31,0.55,2.51,0.29,0.01,0,11.02,0.12,0,1.14,0.02,0.05,0.14,0.27,-2.407945609,1262.08,9.89,,,-3.912023005,217.1143025,0.023416159,0.588872947,0.5033307,-0.430709551
02N1123,4.71,0.08,0.1,65.87,0.96,0.02,13.67,0.13,0.31,0.74,2.62,0.3,0.01,0,10.96,0.12,0,1.34,0.02,0.05,0.18,0.28,-2.040220829,1262.08,9.89,,,-3.912023005,231.4867928,0.131869258,0.42034945,0.471468305,-0.679062123
02N1124,2.21,0.03,0.06,80.26,0.73,0.02,7.08,0.08,0.22,0.28,1.3,0.14,0,0,13.36,0.09,0,0.69,0.01,0.04,0.07,0.14,-2.525728644,1307.16,9.58,,,-4.605170186,265.434079,-0.490018885,1.869077948,0.423803636,-0.163734412
02N1125,3.28,0.02,0.07,73.49,0.77,0.02,9.69,0.05,0.33,0.51,2.05,0.21,0,0,12.23,0.1,0,0.95,0.01,0.05,0.13,0.22,-2.995732274,1267.92,9.405,,,-4.605170186,246.305733,-0.382244179,1.246734537,0.529225711,-0.240378455
02N1126,4.42,0.07,0.09,67.08,0.92,0.02,11.65,0.11,0.23,0.62,2.48,0.28,0.01,0,11.17,0.12,0,1.14,0.02,0.04,0.15,0.26,-2.207274913,1267.92,9.405,,,-3.912023005,212.8920138,0.058134257,0.687359086,0.470611925,-0.460673187
02N1127,2.86,0.02,0.05,77.17,0.93,0.03,8.94,0.06,0.42,0.4,1.84,0.18,0,0,12.84,0.12,0,0.88,0.01,0.07,0.1,0.19,-2.813410717,1286.26,10.33,,,-4.605170186,219.9491924,-0.344862537,1.40502424,0.640248388,-0.134894256
02N1128,2.98,0.01,0.04,70.53,0.95,0.03,9.08,0.07,0.4,0.42,1.72,0.19,0,0,11.74,0.12,0,0.89,0.01,0.06,0.1,0.18,-2.659260037,1261.44,9.745,,,-4.605170186,153.5367333,-0.118567356,1.436542257,0.429065803,-0.046273651
02N1129,5.17,0.17,0.11,67.1,0.94,0.02,13.17,0.15,0.61,0.82,2.51,0.32,0.02,0,11.17,0.12,0,1.29,0.03,0.1,0.2,0.27,-1.897119985,1230.64,10.63,,,-3.506557897,232.7032653,0.101282067,-0.026780055,0.550105563,-0.647991162
02N1130,4.33,0.03,0.08,61.67,0.97,0.03,12.58,0.06,0.33,0.68,2.84,0.27,0,0,10.27,0.12,0,1.23,0.01,0.05,0.17,0.3,-2.813410717,1197.75,10.835,,,-4.605170186,160.985012,-0.089230301,0.646207917,0.504438319,-0.278200762
02N1131,5.02,0.06,0.07,66.51,1,0.03,12.88,0.1,0.39,0.78,2.78,0.31,0.01,0,11.07,0.13,0,1.26,0.02,0.06,0.19,0.29,-2.302585093,1197.75,10.835,,,-3.912023005,147.1013216,0.076338153,0.38469612,0.616105404,-0.466414967
03N0076,8.93,0.16,0.01,39.9,0.04,0,1.7,0.16,0.12,27,0.12,0.56,0.02,0,6.64,0,0,0.17,0.03,0.02,6.7,0.01,-1.832581464,1526.45,8.785,,,-3.506557897,-867.9899452,0.242482121,-0.662455407,1.040909598,11.99289224
03N0122,2.81,0.06,0.1,61.81,0.43,0.01,8.56,9.73,1.15,1.96,1.76,0.18,0.01,0,10.29,0.05,0,0.84,1.73,0.19,0.49,0.19,2.275213896,452.59,3.85,,,0.548121409,-144.7382836,-1.150828957,0.064364547,-1.192147702,0.3769076
03N0123,2.09,0.06,0.11,56.06,0.3,0.01,6.69,14.76,1.09,2.09,1.41,0.13,0.01,0,9.33,0.04,0,0.66,2.63,0.18,0.52,0.15,2.691920819,452.51,3.855,,,0.966983846,-22.35585766,-1.290572298,0.249948102,-2.267021733,0.593537147
03N0247,3.17,0.03,0.04,72.74,1.04,0.02,10.12,0.35,0.39,0.94,1.26,0.2,0,0,12.11,0.13,0,0.99,0.06,0.06,0.23,0.13,-1.049822124,417.63,5.745,,,-2.813410717,-775.9659427,0.187338052,1.593313886,0.34329961,0.008030797
03N0248,2.32,0.02,0.03,65.92,0.57,0.01,11.61,0.14,0.16,0.67,1.35,0.15,0,0,10.97,0.07,0,1.14,0.03,0.03,0.17,0.14,-1.966112856,417.4,5.785,,,-3.506557897,-604.6043049,-0.012020124,1.49596493,-0.175685779,-0.588824422
03N0249,1.89,0.02,0.03,80.31,0.57,0.01,10.61,0.24,0.3,0.51,1.36,0.12,0,0,13.37,0.07,0,1.04,0.04,0.05,0.13,0.14,-1.427116356,420.72,5.67,,,-3.218875825,-530.8533466,-0.467548772,1.590753259,0.218049946,-0.733327403
03N0747,9.36,0.14,0.24,50.97,0.98,0,15.78,5.91,2.87,2.95,1.39,0.59,0.02,0.01,8.48,0.12,0,1.55,1.05,0.46,0.73,0.15,1.776645831,341.89,5.79,,,0.048790164,-604.42153,0.474179026,-2.315177311,-0.23343927,0.802347405
03N0748,4.63,0.08,0.24,61.05,0.6,0.02,12.18,3.13,2.79,1.39,3.11,0.29,0.01,0.01,10.16,0.07,0,1.19,0.56,0.45,0.34,0.33,1.141033005,392.33,5.925,,,-0.579818495,-100.433007,-1.575576243,-2.365055672,0.58373914,0.331874859
03N0749,4.24,0.1,0.2,56.09,0.63,0.02,11.34,7.7,1.58,1.89,2.3,0.27,0.01,0.01,9.34,0.08,0,1.11,1.37,0.26,0.47,0.24,2.041220329,365.91,6.025,,,0.31481074,-260.6708261,-0.75434173,-1.156965387,-0.812029326,0.275267548
03N0911,5.63,0.11,0.38,66.76,1.13,0.01,13.03,1.21,1.62,1.03,1.74,0.35,0.02,0.01,11.11,0.14,0,1.28,0.22,0.26,0.26,0.18,0.19062036,1084.75,11.44,,,-1.514127733,94.41335271,0.293839879,-0.920918576,0.394576052,-0.239144279
03N0912,7.95,0.22,0.27,60.9,1.66,0.02,13.94,0.99,1.45,0.88,1.82,0.5,0.03,0.01,10.14,0.21,0,1.37,0.18,0.23,0.22,0.19,-0.010050336,1392.19,10.615,,,-1.714798428,139.9073197,1.337699574,-1.108363429,0.539209459,-0.148954542
03N0913,16.26,0.32,0.39,46.74,2.97,0.03,18.96,0.29,0.35,0.35,0.81,1.02,0.04,0.01,7.78,0.37,0,1.86,0.05,0.06,0.09,0.09,-1.237874356,1154.2,11.525,,,-2.995732274,-1037.768463,4.994653684,-0.321055503,0.42650565,-0.297791395
03N0914,15.45,0.32,0.46,49.05,2.93,0.03,17.46,0.38,0.58,0.45,1.07,0.97,0.04,0.02,8.16,0.37,0,1.71,0.07,0.09,0.11,0.11,-0.967584026,1177.38,11.185,,,-2.659260037,-888.4705639,4.665464835,-0.996556831,0.437740359,-0.174417976
03N0915,11.08,0.15,0.24,55.83,2.01,0.02,16.36,0.41,0.66,0.68,1.3,0.69,0.02,0.01,9.29,0.25,0,1.6,0.07,0.11,0.17,0.14,-0.891598119,1084.04,11.53,,,-2.659260037,-555.6900389,2.702050747,-0.1528617,0.387978136,-0.241961666
03N0916,14.6,0.25,0.35,48.41,2.59,0.03,16.73,0.45,0.63,0.56,0.97,0.91,0.03,0.01,8.06,0.32,0,1.64,0.08,0.1,0.14,0.1,-0.798507696,1193.25,10.945,,,-2.525728644,-801.1782771,4.034249973,-0.218095962,0.425094008,0.066165879
03N0917,9.09,0.15,0.17,57.33,1.68,0.02,15.68,0.78,1.17,0.94,1.65,0.57,0.02,0.01,9.54,0.21,0,1.54,0.14,0.19,0.23,0.18,-0.248461359,1118.29,11.265,,,-1.966112856,-245.8164172,1.728322454,-0.728144904,0.432175501,-0.187091653
03N0918,8.84,0.17,0.18,56.28,1.7,0.02,14.19,0.76,1.14,0.85,1.58,0.55,0.02,0.01,9.37,0.21,0,1.39,0.14,0.18,0.21,0.17,-0.274436846,1118.29,11.265,,,-1.966112856,-262.78026,1.685964833,-0.554424663,0.388022181,0.007119584
