cl_MAP,cl_MAT,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,Na2O,MgO,K2O,lCaO,factor1,factor2,factor3,factor4
980.73,10.77,5.052902598,0.060429564,0.101736384,62.96770053,0.731609675,0.026610833,13.14755337,0.741339803,1.313266998,2.147090712,-0.2483788,0.1248171315,0.1898470727,-0.063711889,-0.671489408
482.51,8.44,2.014365214,0.03160931,0.151513889,38.03719358,0.303844871,0.008526273,6.544262233,0.476832457,3.271220564,1.456831707,3.0708386421,-1.314105254,-2.169805405,-2.324171058,0.5190414118
1262.08,9.89,4.712318253,0.075008212,0.09987807,65.86688148,0.957874437,0.024798871,13.66511268,0.311505885,0.736641614,2.616020776,-2.060595537,0.5562154837,0.3544792039,0.7994228756,-0.577685558
1433.23,12.5,10.54589671,0.034734087,0.14435568,54.30224599,1.101417848,0.024854789,21.85055734,0.074673137,0.711608624,3.28273702,-2.857730976,1.889106105,0.7774493656,0.4500399012,-0.312077532
553.51,13.45,2.619388104,0.030085659,0.069657344,56.17090909,0.440867389,0.018776172,8.331947856,0.622321068,1.115091211,1.702445488,2.7832155928,-1.159625919,-1.286649617,-1.790578437,-1.197470508
891.97,10.07,4.667286347,0.13170546,0.091883536,70.05967914,0.666555463,0.027016075,12.62422067,1.207575145,1.197678275,2.412239489,-0.261021193,-0.296080504,1.0217899722,0.1292591373,-0.716242668
848.31,9.475,4.678009825,0.142422669,0.147105312,70.34331551,0.618015013,0.019451574,12.00623465,1.18115649,1.168159204,2.509697627,-0.378531638,-0.550280817,0.8622081639,0.0051837885,-0.358940478
848.31,9.475,4.725908024,0.150428295,0.11800504,67.84,0.596330275,0.019991895,11.52975628,1.187087209,1.190381426,2.316467895,-0.25071462,-0.477087324,0.6804719965,-0.089971018,-0.331183997
4224.46,10.18,8.445586401,0.072121652,0.257386177,53.53071444,1.112020017,0.020602458,19.26015681,1.21625556,2.844321725,1.679575955,-1.396057672,1.3973283528,0.542876674,-0.072879714,1.0330826615
1006.02,12.355,3.885626336,0.123455792,0.104048366,59.26287701,0.610830692,0.02105903,10.27361988,0.817103383,0.836799337,1.9580412,-0.173180765,-0.205376503,-0.117147319,-0.385335921,-0.564666633
1118.9,13.12,4.481269757,0.136999503,0.093487488,66.56491979,0.69324437,0.023774146,11.20631022,1.439547109,1.054063018,1.933261053,-0.309620537,-0.27481176,0.6928435954,0.092867877,-0.318992405
527.95,5.8,3.933514527,0.108979812,0.091425264,73.46716578,0.509758132,0.01810077,10.66484036,1.25825583,1.375456053,1.945187327,0.0435565977,-0.829108168,0.2913279819,0.0716930626,-0.239980928
891.97,10.07,4.881469938,0.110916657,0.143897408,67.41582888,0.617014178,0.021207619,12.55922917,1.050545896,1.294029851,2.469581978,-0.365937525,-0.381916842,0.6831098429,-0.020400419,-0.38161272
922.19,8.08,5.587652395,0.084347017,0.161284248,64.1364107,0.849412844,0.024556261,8.628856981,0.805023588,1.201985075,2.870345741,-0.903783527,-0.208301586,0.8436530167,0.7045217166,-0.081337587
661.54,23.74,20.23476149,0.075672878,0.16356166,30.77641174,3.683385545,0.034459542,22.97875394,0.08732576,0.166220458,0.056107924,-2.012930213,6.7981982652,-0.662103056,-0.51655255,0.2954368408
209.96,11.225,7.25956693,0.131997278,0.519705653,49.04493904,1.154919099,0.021314332,16.40746835,2.939734466,2.58859204,1.975262017,2.1375877797,-0.095053457,2.1271161334,-2.000543993,0.632621904
