PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
08N0115,6.96,0.05,0.19,66.14,0.74,0.02,12.30,0.34,1.42,1.39,1.67,0.44,0.01,0.01,11.01,0.09,,1.21,0.06,0.23,0.34,0.18,-1.08,962.4,2.84,,,-2.813410717,-83.00779187,0.0263329373,0.5871197438,0.3421164313,0.1000401296
08N0116,6.71,0.03,0.16,58.78,0.66,0.02,11.75,0.13,1.17,1.38,1.49,0.42,,0.01,9.78,0.08,,1.15,0.02,0.19,0.34,0.16,-2.04,974.44,2.985,,,-3.912023005,-98.66621415,0.2892735025,0.2353545841,0.1227292313,0.0938663907
08N0117,6.26,0.03,0.27,52.50,0.71,0.02,10.58,0.62,1.15,1.14,1.64,0.39,,0.01,8.74,0.09,,1.04,0.11,0.18,0.28,0.17,-0.48,1012.27,3.035,,,-2.207274913,-63.38262888,0.316911426,0.0628427698,0.0224934119,0.2751767055
08N0118,9.02,0.07,0.38,59.50,0.91,0.02,13.29,0.31,1.00,1.58,1.52,0.56,0.01,0.01,9.90,0.11,,1.30,0.06,0.16,0.39,0.16,-1.17,1000,3.275,,,-2.813410717,-244.1799911,0.8256653819,0.2697397407,0.369392591,0.1635005003
08N0119,3.67,0.03,0.22,72.37,0.57,0.03,11.02,1.02,2.09,1.01,1.75,0.23,,0.01,12.05,0.07,,1.08,0.18,0.34,0.25,0.19,0.02,1016.25,3,,,-1.714798428,268.32389882,-0.965869428,0.9078357786,-0.015536161,-0.074028354
08N0120,5.85,0.03,0.15,71.54,0.88,0.02,7.83,0.27,0.81,0.62,0.69,0.37,,0.01,11.91,0.11,,0.77,0.05,0.13,0.15,0.07,-1.31,1035.81,3.29,,,-2.995732274,-213.3428656,0.4568397872,-0.654904284,1.1784019109,0.3886041571
08N0121,5.18,0.03,0.12,68.29,0.81,0.02,9.58,0.33,1.12,0.96,1.01,0.32,,,11.37,0.10,,0.94,0.06,0.18,0.24,0.11,-1.11,1035.81,3.29,,,-2.813410717,-69.62277624,0.1750027394,-0.208987952,0.6252316499,0.2000936971
08N0122,5.23,0.02,0.24,67.64,0.73,0.02,9.11,0.22,1.11,0.95,1.09,0.33,,0.01,11.26,0.09,,0.89,0.04,0.18,0.24,0.12,-1.51,1040.35,3.23,,,-3.218875825,-51.14719312,0.0525351978,-0.155124482,0.6883774446,0.2980160074
08N0123,5.04,0.04,0.15,62.05,1.01,0.02,9.04,0.38,0.77,0.57,1.38,0.32,0.01,0.01,10.33,0.13,,0.89,0.07,0.12,0.14,0.15,-0.97,1371.01,1.945,,,-2.659260037,172.60552924,0.3566074042,-0.406597324,0.9493307268,0.3669393821
08N0124,8.45,0.18,0.39,59.23,1.40,0.01,12.10,1.60,1.54,1.63,1.87,0.53,0.03,0.01,9.86,0.18,,1.19,0.29,0.25,0.40,0.20,0.47,1238.79,3.095,,,-1.237874356,23.521392352,0.9695231871,1.0648379336,-0.400400768,0.363680082
08N0125,7.02,0.04,0.13,58.05,0.78,0.02,7.88,0.56,0.90,0.77,1.14,0.44,0.01,,9.66,0.10,,0.77,0.10,0.15,0.19,0.12,-0.58,1300.89,2.905,,,-2.302585093,86.292439035,0.448338002,-0.41417927,0.7025179731,0.7159605118
08N0126,6.25,0.04,0.13,61.47,0.66,0.02,12.97,0.26,1.09,1.18,1.46,0.39,0.01,,10.23,0.08,,1.27,0.05,0.18,0.29,0.16,-1.35,1043.78,3.17,,,-2.995732274,0.4430845876,0.2335771926,0.1018320537,0.2031733224,-0.222236316
08N0127,9.82,0.05,0.16,56.96,1.03,0.02,8.91,0.60,0.65,1.33,1.05,0.62,0.01,0.01,9.48,0.13,,0.87,0.11,0.11,0.33,0.11,-0.51,1134.98,4.395,,,-2.207274913,-309.4181554,1.1770596181,-0.344467702,0.8971755338,1.0000595617
08N0128,5.00,0.05,0.14,55.70,0.63,0.02,11.48,0.47,1.17,0.99,1.41,0.31,0.01,,9.27,0.08,,1.13,0.08,0.19,0.25,0.15,-0.76,1088.98,3.03,,,-2.525728644,73.950083676,0.1228406262,-0.104769344,0.1102262383,0.0078820688
08N0129,3.83,0.06,0.14,68.19,0.52,0.02,12.73,0.53,1.92,0.42,1.99,0.24,0.01,0.01,11.35,0.07,,1.25,0.09,0.31,0.10,0.21,-0.63,1091.67,3.74,,,-2.407945609,332.47215969,-0.800398529,0.7974459687,0.0324927936,-0.533204471
08N0130,7.58,0.03,0.20,59.18,0.69,0.02,9.89,0.28,1.00,0.93,1.45,0.47,,0.01,9.85,0.09,,0.97,0.05,0.16,0.23,0.15,-1.27,1111.71,2.825,,,-2.995732274,-45.06439564,0.446095055,-0.018521346,0.4112548154,0.2928057512
08N0131,6.99,0.04,0.21,65.63,0.77,0.03,10.35,0.38,1.29,1.06,1.91,0.44,0.01,0.01,10.92,0.10,,1.02,0.07,0.21,0.26,0.20,-0.97,1111.25,2.98,,,-2.659260037,44.144487848,-0.056112976,0.5145490529,0.5455494054,0.3535012999
08N0132,7.16,0.06,0.11,64.78,0.74,0.02,11.90,0.19,1.39,1.12,2.09,0.45,0.01,,10.78,0.09,,1.17,0.03,0.22,0.28,0.22,-1.66,1104.32,2.98,,,-3.506557897,96.107938759,-0.08062337,0.7169688907,0.2610493454,0.0555110088
08N0133,4.87,0.04,0.23,67.49,0.63,0.02,8.73,0.20,1.11,0.80,1.27,0.31,0.01,0.01,11.23,0.08,,0.86,0.04,0.18,0.20,0.13,-1.61,1096.62,3.095,,,-3.218875825,41.841214385,-0.172110478,-0.216748819,0.8295574894,0.3361943796
08N0174,1.79,0.03,0.04,85.98,0.35,0.01,7.60,0.39,0.70,0.60,2.01,0.11,,,14.31,0.04,,0.74,0.07,0.11,0.15,0.21,-0.94,633.23,14.045,,,-2.659260037,-113.6342509,-1.348751554,-0.260061841,1.0768107489,-0.316811947
08N0177,0.97,0.01,0.07,24.87,0.13,0.01,3.35,38.93,0.06,0.63,0.21,0.06,,,4.14,0.02,,0.33,6.94,0.01,0.16,0.02,3.66,870.71,17.685,,,1.9373017745,940.49897552,-0.879463392,-6.317301595,-4.691949155,0.0272730779
08N0178,1.15,0.02,0.05,25.34,0.15,0.01,4.31,38.27,0.05,0.67,0.21,0.07,,,4.22,0.02,,0.42,6.82,0.01,0.17,0.02,3.64,870.71,17.685,,,1.9198594719,919.26997475,-0.788937852,-6.210216527,-4.667209255,-0.114009491
08N0222,6.56,0.10,0.19,65.13,0.88,0.02,15.43,0.73,1.38,1.80,3.10,0.41,0.01,0.01,10.84,0.11,,1.51,0.13,0.22,0.45,0.33,-0.31,954,7.14,,,-2.040220829,66.364279607,-0.352286421,1.4438087762,-0.10464147,-0.289245593
08N0224,7.34,0.11,0.16,58.91,0.84,0.02,13.26,1.04,1.25,2.22,3.35,0.46,0.02,0.01,9.81,0.11,,1.30,0.19,0.20,0.55,0.36,0.04,954,7.14,,,-1.660731207,55.906727914,-0.255645879,1.5743719509,-0.483479321,0.1526321338
08N0226,5.70,0.07,0.19,67.87,0.92,0.02,13.79,0.61,1.99,1.29,2.48,0.36,0.01,0.01,11.30,0.12,,1.35,0.11,0.32,0.32,0.26,-0.49,966.88,6.91,,,-2.207274913,72.740499413,-0.455242092,1.4512896299,0.0105241521,-0.050636721
08N0227,4.03,0.08,0.04,72.55,0.78,0.02,10.72,1.36,2.07,0.99,2.00,0.25,0.01,,12.08,0.10,,1.05,0.24,0.33,0.25,0.21,0.31,933.4,6.865,,,-1.427116356,120.83988673,-0.883191899,0.9354532823,0.1789229226,0.1773316307
08N0228,4.74,0.05,0.07,67.21,0.98,0.02,11.74,0.86,1.62,1.31,2.06,0.30,0.01,,11.19,0.12,,1.15,0.15,0.26,0.33,0.22,-0.15,936.79,7.065,,,-1.897119985,-14.11236486,-0.353649553,0.7932880345,0.2401896067,0.2085491491
08N0229,5.80,0.04,0.07,62.60,0.81,0.03,12.32,0.85,1.74,0.93,1.68,0.36,0.01,,10.42,0.10,,1.21,0.15,0.28,0.23,0.18,-0.16,936.79,7.065,,,-1.897119985,-26.78225498,-0.101874918,0.6192849812,0.0158647984,-0.023288964
08N0230,4.55,0.04,0.04,71.65,0.87,0.03,11.37,1.12,1.92,0.82,1.82,0.28,0.01,,11.93,0.11,,1.12,0.20,0.31,0.20,0.19,0.11,936.44,6.905,,,-1.609437912,46.588272153,-0.546625917,0.7749425975,0.2518672999,0.013224165
08N0232,3.86,0.07,0.15,64.17,0.71,0.03,9.93,1.41,2.12,1.00,2.25,0.24,0.01,0.01,10.68,0.09,,0.97,0.25,0.34,0.25,0.24,0.34,933.4,6.865,,,-1.386294361,165.12732196,-1.031636968,1.0368004444,-0.032149201,0.4181001402
08N0242,5.15,0.10,0.06,71.52,0.74,0.02,11.67,0.68,0.91,1.07,2.33,0.32,0.01,,11.90,0.09,,1.14,0.12,0.15,0.27,0.25,-0.39,968.23,10.11,,,-2.120263536,44.779178819,-0.451650708,0.4005491922,0.5269384115,-0.205699456
08N0243,4.72,0.11,0.22,69.37,0.67,0.02,11.79,1.25,1.04,1.19,2.55,0.30,0.01,0.01,11.55,0.08,,1.16,0.22,0.17,0.30,0.27,0.22,968.23,10.11,,,-1.514127733,120.82134683,-0.676240532,0.5325521297,0.3351616108,-0.190023508
08N0244,5.45,0.08,0.08,62.66,0.73,0.02,12.88,0.78,0.73,1.30,2.59,0.34,0.01,,10.43,0.09,,1.26,0.14,0.12,0.32,0.27,-0.25,968.23,10.11,,,-1.966112856,27.737608621,-0.188261054,0.3469442901,0.2071867381,-0.289511532
08N0245,4.00,0.04,0.05,75.51,0.84,0.02,11.15,0.49,0.90,0.90,2.36,0.25,0.01,,12.57,0.10,,1.09,0.09,0.14,0.22,0.25,-0.71,968.23,10.11,,,-2.407945609,56.043321618,-0.592496901,0.3101513358,0.760202439,-0.25946725
08N0248,0.54,0.01,0.03,79.86,0.97,0.02,3.56,0.10,0.04,0.06,0.07,0.03,,,13.29,0.12,,0.35,0.02,0.01,0.02,0.01,-2.30,1222.83,17.285,,,-3.912023005,-12.42593257,0.0477155142,-1.99405849,2.0743130274,0.4956194964
08N0258,1.98,0.01,0.01,71.85,0.74,0.02,10.71,0.10,0.04,0.15,0.24,0.12,,,11.96,0.09,,1.05,0.02,0.01,0.04,0.03,-2.30,1229.95,17.41,,,-3.912023005,77.414994404,0.5456047527,-1.740134716,1.1552436454,-0.817881314
08N0262,2.09,0.04,0.07,46.31,0.37,0.01,6.77,18.35,0.99,1.09,1.54,0.13,0.01,,7.71,0.05,,0.66,3.27,0.16,0.27,0.16,2.91,353.66,16.25,,,1.1847899849,-35.36352127,-1.121096379,-2.374958918,-2.081349743,0.3091806073
08N0263,2.79,0.06,0.13,53.91,0.46,0.02,8.69,12.88,1.06,1.23,2.09,0.17,0.01,,8.97,0.06,,0.85,2.30,0.17,0.31,0.22,2.56,353.66,16.27,,,0.8329091229,-138.4019222,-1.114011132,-1.270094828,-1.412089579,0.1248893482
08N0265,2.90,0.06,0.16,62.76,0.49,0.02,9.21,7.52,1.14,1.05,2.21,0.18,0.01,0.01,10.45,0.06,,0.90,1.34,0.18,0.26,0.23,2.02,411.05,15.565,,,0.292669614,-206.9201995,-1.129921653,-0.549512985,-0.4833336,0.0206236944
08N0266,2.29,0.05,0.10,68.68,0.42,0.02,7.62,6.54,1.11,0.84,1.95,0.14,0.01,,11.43,0.05,,0.75,1.17,0.18,0.21,0.21,1.88,406.52,15.625,,,0.1570037488,-203.0174245,-1.340463274,-0.6425108,-0.161876477,0.089771919
08N0267,3.33,0.07,0.21,56.50,0.49,0.02,10.02,10.94,0.87,1.45,2.21,0.21,0.01,0.01,9.40,0.06,,0.98,1.95,0.14,0.36,0.23,2.39,341.04,16.93,,,0.6678293726,-237.8597876,-0.928268813,-1.038955114,-1.062276103,-0.018220365
08N0332,4.81,0.03,0.05,74.97,1.03,0.02,8.53,0.19,0.10,0.27,0.61,0.30,,,12.48,0.13,,0.84,0.03,0.02,0.07,0.06,-1.66,1096.9,13.455,,,-3.506557897,-226.8865615,0.7793495325,-1.293195757,1.5191284824,-0.076689985
08N0333,3.93,0.01,0.11,82.20,0.89,0.02,6.51,0.03,0.07,0.27,0.13,0.25,,,13.68,0.11,,0.64,0.01,0.01,0.07,0.01,-3.51,1096.2,13.355,,,-4.605170186,-221.0234662,0.535258167,-1.670294326,1.9100906664,0.1051549062
08N0409,4.88,0.10,0.17,61.65,0.68,0.01,13.08,1.91,1.60,2.19,2.01,0.31,0.01,0.01,10.26,0.09,,1.28,0.34,0.26,0.54,0.21,0.65,467.21,8.755,,,-1.078809661,-424.5245588,-0.366615682,0.7033127204,-0.208590164,0.2508781591
08N0421,3.06,0.22,0.03,73.71,0.78,0.01,9.80,0.23,0.19,0.28,0.75,0.19,0.03,,12.27,0.10,,0.96,0.04,0.03,0.07,0.08,-1.47,1222.01,17.205,,,-3.218875825,108.4585065,0.5578084829,-1.134773413,0.6997413329,-0.805864827
08N0422,3.76,0.03,0.10,67.61,0.97,0.02,12.26,0.25,0.23,0.34,0.86,0.24,,,11.25,0.12,,1.20,0.04,0.04,0.08,0.09,-1.39,1218.98,17.215,,,-3.218875825,18.345663911,0.7969766059,-1.08660145,0.8693958307,-0.746043023
08N0423,1.25,0.02,0.10,80.79,0.58,0.01,5.13,0.17,0.11,0.15,0.45,0.08,,,13.45,0.07,,0.50,0.03,0.02,0.04,0.05,-1.77,1218.65,17.215,,,-3.506557897,144.69887316,-0.311594854,-1.706600575,1.7150470987,0.0481174577
08N0424,4.86,0.05,0.10,62.76,1.07,0.02,16.50,0.28,0.23,0.53,1.11,0.30,0.01,,10.45,0.13,,1.62,0.05,0.04,0.13,0.12,-1.27,1218.65,17.215,,,-2.995732274,2.7050070883,1.1371773627,-0.819474836,0.5558380994,-1.245588822
08N0425,3.38,0.03,0.07,73.62,1.04,0.02,12.93,0.22,0.19,0.33,0.89,0.21,,,12.25,0.13,,1.27,0.04,0.03,0.08,0.09,-1.51,1221.17,17.215,,,-3.218875825,22.194580068,0.7599557787,-1.080935665,1.0413309237,-0.949957944
08N0426,1.81,0.02,0.08,83.50,0.74,0.02,6.17,0.19,0.15,0.19,0.56,0.11,,,13.90,0.09,,0.60,0.03,0.02,0.05,0.06,-1.66,1218.65,17.215,,,-3.506557897,101.48886379,-0.15777018,-1.537409007,1.7763946243,-0.057192681
08N0427,3.19,0.04,0.01,45.05,0.87,0.01,10.56,0.40,0.44,0.37,1.32,0.20,0.01,,7.50,0.11,,1.04,0.07,0.07,0.09,0.14,-0.92,1174.47,17.525,,,-2.659260037,39.640062356,0.620330557,-1.016083184,0.3145349343,-0.084510986
08N0428,5.43,0.05,0.06,55.87,1.11,0.02,15.86,0.49,0.47,0.55,1.07,0.34,0.01,,9.30,0.14,,1.56,0.09,0.08,0.14,0.11,-0.71,1174.47,17.525,,,-2.407945609,-83.99190712,1.3091582125,-0.710868141,0.3354267095,-0.89804794
08N0429,5.17,0.06,0.20,39.37,1.32,0.02,24.96,0.29,0.08,0.74,0.93,0.32,0.01,0.01,6.55,0.17,,2.45,0.05,0.01,0.18,0.10,-1.24,1174.51,17.525,,,-2.995732274,-189.6065277,2.5799145564,-0.969870974,-0.462121908,-2.337774422
08N0430,8.52,0.11,0.21,42.30,1.33,0.02,23.43,0.29,0.15,0.77,0.97,0.53,0.02,0.01,7.04,0.17,,2.30,0.05,0.02,0.19,0.10,-1.24,1173.05,17.535,,,-2.995732274,-288.1955444,2.9188663741,-0.617073329,-0.577040655,-2.092595841
08N0431,4.85,0.03,0.19,44.37,1.26,0.01,22.58,0.32,0.16,0.72,0.91,0.30,,0.01,7.38,0.16,,2.21,0.06,0.03,0.18,0.10,-1.14,1197.79,17.635,,,-2.813410717,-110.8838,2.2369600943,-0.873406326,-0.393612187,-2.060259132
08N0432,6.53,0.05,0.18,43.82,1.30,0.02,21.45,0.36,0.14,0.79,0.95,0.41,0.01,0.01,7.29,0.16,,2.10,0.06,0.02,0.20,0.10,-1.02,1198.38,17.655,,,-2.813410717,-202.9502523,2.337006312,-0.883063156,-0.107536313,-1.631459103
08N0435,7.51,0.11,0.21,43.38,1.31,0.01,22.61,0.33,0.25,0.96,1.33,0.47,0.02,0.01,7.22,0.16,,2.22,0.06,0.04,0.24,0.14,-1.11,1200.26,17.68,,,-2.813410717,-146.7989207,2.4327115757,-0.360903665,-0.648577898,-1.93397483
08N0436,8.86,0.19,0.21,40.54,1.39,0.01,24.08,0.20,0.16,0.81,1.18,0.55,0.03,0.01,6.75,0.17,,2.36,0.04,0.03,0.20,0.12,-1.61,1197.71,17.635,,,-3.218875825,-222.6035011,3.0451871622,-0.330656207,-1.051217855,-2.350597464
08N0437,6.55,0.24,0.23,51.16,1.15,0.01,14.91,0.67,0.32,0.96,1.03,0.41,0.03,0.01,8.52,0.14,,1.46,0.12,0.05,0.24,0.11,-0.40,1201.23,17.665,,,-2.120263536,-100.0561294,1.7640697415,-0.610147941,-0.255392579,-0.856657635
08N0439,7.49,0.17,0.21,46.39,1.29,0.01,21.24,0.38,0.28,0.79,1.20,0.47,0.02,0.01,7.72,0.16,,2.08,0.07,0.05,0.20,0.13,-0.97,1198.58,17.675,,,-2.659260037,-152.9920792,2.3046065117,-0.399452532,-0.46170781,-1.74577903
08N0440,6.14,0.03,0.17,39.51,1.32,0.01,20.69,0.22,0.10,0.65,1.01,0.38,,0.01,6.58,0.16,,2.03,0.04,0.02,0.16,0.11,-1.51,1200.82,17.615,,,-3.218875825,-172.5920585,2.3473549604,-0.873063139,-0.342452412,-1.636372065
08N0441,7.39,0.14,0.21,42.44,1.37,0.01,21.14,0.28,0.14,0.77,1.21,0.46,0.02,0.01,7.06,0.17,,2.07,0.05,0.02,0.19,0.13,-1.27,1200.01,17.68,,,-2.995732274,-202.0037414,2.5004238525,-0.574580286,-0.441448019,-1.701672333
08N0442,7.38,0.15,0.20,49.49,1.43,0.01,20.88,0.43,0.29,0.90,1.46,0.46,0.02,0.01,8.24,0.18,,2.05,0.08,0.05,0.22,0.16,-0.84,1206.05,17.385,,,-2.525728644,-150.5931403,2.1976284204,-0.186911378,-0.326324471,-1.620097169
08N0443,4.96,0.10,0.10,63.02,1.00,0.01,14.02,0.91,0.82,0.84,1.82,0.31,0.01,,10.49,0.13,,1.37,0.16,0.13,0.21,0.19,-0.09,1206.12,17.375,,,-1.832581464,120.99956412,0.4224426384,-0.050462102,0.3580863379,-0.512700457
08N0444,5.69,0.12,0.15,57.88,1.16,0.01,14.97,0.69,0.61,0.73,1.62,0.36,0.02,0.01,9.63,0.15,,1.47,0.12,0.10,0.18,0.17,-0.37,1206.13,17.375,,,-2.120263536,8.5085948454,1.1000283091,-0.135533271,0.0911722015,-0.785386142
08N0475,1.21,0.03,0.04,81.51,0.22,0.01,6.02,0.35,0.54,0.36,2.29,0.08,,,13.57,0.03,,0.59,0.06,0.09,0.09,0.24,-1.05,634.41,14.055,,,-2.813410717,-65.68644189,-1.558168594,-0.342739155,1.0535713545,-0.170457583
08N0488,5.13,0.11,0.24,47.50,0.60,0.01,14.89,4.25,6.58,2.47,2.97,0.32,0.02,0.01,7.91,0.08,,1.46,0.76,1.06,0.61,0.32,1.45,135.32,11.85,,,-0.274436846,22.172747965,-2.440503581,5.1049268497,-3.576548897,1.0569754071
08N0489,5.68,0.16,0.18,50.65,0.61,0.01,14.63,9.02,3.00,2.60,2.27,0.36,0.02,0.01,8.43,0.08,,1.43,1.61,0.48,0.65,0.24,2.20,175.59,11.39,,,0.476234179,-324.5992874,-0.828723718,1.3892428248,-2.494833256,0.20320403
08N0490,5.24,0.07,0.11,62.04,0.61,0.01,15.20,3.11,3.30,1.68,2.84,0.33,0.01,,10.33,0.08,,1.49,0.56,0.53,0.42,0.30,1.13,173.25,10.695,,,-0.579818495,-344.9672248,-1.344157251,2.3978875164,-1.407030148,-0.070273162
08N0492,5.26,0.11,0.22,53.49,0.57,0.01,12.77,7.10,5.15,2.76,3.17,0.33,0.01,0.01,8.90,0.07,,1.25,1.27,0.83,0.68,0.34,1.96,141.65,11.105,,,0.2390169005,-44.10089051,-2.498153295,3.7251261984,-2.756706311,1.2620499817
08N0493,7.40,0.15,0.25,55.03,0.99,0.02,16.77,4.45,2.63,2.59,2.19,0.46,0.02,0.01,9.16,0.12,,1.64,0.79,0.42,0.64,0.23,1.49,284.81,9.06,,,-0.235722334,-531.5867895,0.0223820718,1.7353714506,-1.637083479,-0.000780392
08N0494,4.33,0.09,0.30,59.50,0.61,0.02,13.89,5.23,2.93,1.32,3.64,0.27,0.01,0.01,9.90,0.08,,1.36,0.93,0.47,0.33,0.39,1.65,148.4,11.085,,,-0.072570693,-227.4954318,-1.821400951,2.2363258914,-1.525728192,-0.116206624
08N0495,5.24,0.07,0.09,59.91,0.60,0.01,14.71,2.95,2.40,2.40,3.01,0.33,0.01,,9.97,0.07,,1.44,0.53,0.39,0.59,0.32,1.08,225.83,9.965,,,-0.634878272,-368.5577464,-1.157970741,1.8739000958,-1.148404932,0.0846496861
08N0641,6.86,0.42,0.11,57.68,0.49,0.02,10.09,0.48,0.82,0.89,2.25,0.43,0.06,,9.60,0.06,,0.99,0.09,0.13,0.22,0.24,-0.73,644.98,8.57,,,-2.407945609,-216.0553888,0.4766357954,0.6275050617,-1.410652338,-0.921854072
08N0644,16.51,1.48,0.05,59.20,0.35,0.01,6.34,0.24,0.33,0.64,1.76,1.03,0.21,,9.85,0.04,,0.62,0.04,0.05,0.16,0.19,-1.43,692.43,8.55,,,-3.218875825,-272.5073345,3.5594135298,1.9048802602,-5.713090334,-3.116082293
08N0645,3.95,0.17,0.18,68.37,0.57,0.02,9.92,0.34,0.76,0.88,2.45,0.25,0.02,0.01,11.38,0.07,,0.97,0.06,0.12,0.22,0.26,-1.08,649.2,8.445,,,-2.813410717,-204.5271954,-0.604013514,0.2520348612,0.3420952048,-0.273442962
08N0647,8.62,0.43,0.17,69.27,0.46,0.01,8.58,0.34,0.58,0.74,1.85,0.54,0.06,0.01,11.53,0.06,,0.84,0.06,0.09,0.18,0.20,-1.08,685.83,8.545,,,-2.813410717,-311.8123505,0.6297453334,0.3920836516,-0.679416744,-0.769339192
40A1377,3.86,0.08,0.13,76.08,0.59,0.02,11.24,1.07,1.06,1.62,2.40,0.24,0.01,,12.66,0.07,,1.10,0.19,0.17,0.40,0.25,0.07,409.83,6.33,,,-1.660731207,-401.2053376,-0.923757176,0.4526200517,0.4821110555,-0.091389231
40A1381,4.65,0.08,0.15,58.33,0.55,0.01,12.75,5.50,1.02,2.91,2.50,0.29,0.01,0.01,9.71,0.07,,1.25,0.98,0.16,0.72,0.27,1.70,410.93,6.115,,,-0.020202707,-341.1724097,-0.654145897,0.1905964358,-0.660845596,0.2935499121
40A1382,3.88,0.07,0.15,61.89,0.52,0.01,11.68,5.32,1.17,2.52,2.34,0.24,0.01,0.01,10.30,0.06,,1.15,0.95,0.19,0.63,0.25,1.67,406.02,6.13,,,-0.051293294,-293.6425184,-0.916250188,0.1398161757,-0.538157766,0.2700027273
40A2008,5.14,0.10,0.08,65.91,0.65,0.02,11.77,0.69,0.82,1.14,2.00,0.32,0.01,,10.97,0.08,,1.15,0.12,0.13,0.28,0.21,-0.37,959.5,10.91,,,-2.120263536,-9.998760873,-0.174926866,0.0242814665,0.4244257616,-0.205700958
40A2514,3.24,0.08,0.12,59.40,0.54,0.02,4.35,0.48,1.24,0.53,1.68,0.20,0.01,,9.89,0.07,,0.43,0.09,0.20,0.13,0.18,-0.73,515.17,6.47,,,-2.407945609,-406.9509491,-0.828254289,-0.217182883,0.6707149534,1.0189111548
40A3158,1.71,0.04,0.08,64.46,0.26,0.01,10.25,1.75,2.64,0.78,3.53,0.11,0.01,,10.73,0.03,,1.00,0.31,0.43,0.19,0.38,0.56,354.89,10.89,,,-1.171182982,57.853534853,-2.486994715,1.958694084,-0.818320955,-0.03579172
74C0159,3.30,0.06,0.07,61.26,0.44,0.01,10.27,8.79,1.79,1.48,2.88,0.21,0.01,,10.20,0.05,,1.01,1.57,0.29,0.37,0.31,2.17,217.69,16.205,,,0.4510756194,-182.4039984,-1.706437772,0.3844849326,-1.283325416,0.0722531159
78P0150,4.22,0.06,0.11,65.86,0.61,0.02,14.53,3.67,0.23,2.20,2.96,0.26,0.01,,10.96,0.08,,1.42,0.65,0.04,0.55,0.31,1.30,430.48,6.15,,,-0.430782916,-370.3485319,-0.46445693,-0.018368412,-0.12714968,-0.563254328
78P0151,4.61,0.10,0.14,69.84,0.60,0.02,12.51,1.10,0.65,1.93,2.91,0.29,0.01,,11.62,0.07,,1.23,0.20,0.10,0.48,0.31,0.10,430.3,6.15,,,-1.609437912,-395.0285428,-0.729398708,0.4959914646,0.2818548485,-0.220836319
78P0153,2.96,0.05,0.07,78.82,0.46,0.02,9.22,0.59,0.92,1.01,2.17,0.19,0.01,,13.12,0.06,,0.90,0.11,0.15,0.25,0.23,-0.53,446.41,6.425,,,-2.207274913,-358.992424,-1.09708648,0.117320092,0.8321537532,-0.077161436
78P0154,3.87,0.07,0.09,70.51,0.50,0.02,10.73,0.69,0.82,1.37,2.40,0.24,0.01,,11.74,0.06,,1.05,0.12,0.13,0.34,0.25,-0.37,423.53,6.365,,,-2.120263536,-410.6071382,-0.795626347,0.1826833477,0.4850099012,-0.120485971
78P0157,2.08,0.04,0.07,79.20,0.35,0.01,7.45,1.82,1.05,1.23,2.23,0.13,0.01,,13.18,0.04,,0.73,0.32,0.17,0.30,0.24,0.60,426.64,6.335,,,-1.139434283,-252.7247285,-1.598172143,0.0550376527,0.6772360821,0.2021061973
78P0349,6.40,0.15,0.07,62.91,1.03,0.01,13.32,4.17,2.27,2.14,0.94,0.40,0.02,,10.47,0.13,,1.31,0.74,0.37,0.53,0.10,1.43,1287.34,6.02,,,-0.301105093,298.9228072,0.3451440249,0.67891395,-0.843084384,0.3030511505
78P0427,3.23,0.06,0.17,60.92,0.49,0.02,10.06,1.83,1.34,0.88,2.07,0.20,0.01,0.01,10.14,0.06,,0.99,0.33,0.22,0.22,0.22,0.60,445.89,7.205,,,-1.108662625,-323.1215948,-0.852649523,0.1569080331,0.0159311119,0.0206834189
78P0563,3.11,0.12,0.11,68.99,0.46,0.01,13.13,1.70,2.54,0.69,3.58,0.20,0.02,,11.48,0.06,,1.29,0.30,0.41,0.17,0.38,0.53,655.1,3.48,,,-1.203972804,274.92636927,-1.838111267,2.1956636347,-1.068384803,-0.72855789
78P0589,5.87,0.12,0.28,49.45,0.80,0.02,15.93,4.02,2.99,1.66,1.64,0.37,0.02,0.01,8.23,0.10,,1.56,0.72,0.48,0.41,0.17,1.39,576.23,8.69,,,-0.328504067,-172.6163957,-0.060752808,1.4280305433,-1.80784125,-0.201840403
78P0595,6.93,0.14,0.40,49.94,1.13,0.03,12.62,5.32,2.79,1.60,1.90,0.43,0.02,0.01,8.31,0.14,,1.24,0.95,0.45,0.40,0.20,1.67,209.96,11.225,,,-0.051293294,-644.8999628,-0.0113845,1.3636203356,-1.499815035,0.5384781077
79P0162,2.08,0.04,0.08,77.98,0.34,0.02,7.39,0.47,1.05,0.86,2.24,0.13,0.01,,12.98,0.04,,0.72,0.08,0.17,0.21,0.24,-0.76,1033.7,12.33,,,-2.525728644,322.43720259,-1.52521906,0.1254624628,0.8315761791,0.1199216229
